claim_id,policy_id,age,gender,marital_status,occupation,policy_tenure_months,policy_annual_premium,policy_coverage_type,policy_deductible,vehicle_age,vehicle_value,vehicle_category,claim_amount,incident_type,incident_severity,incident_location,police_report_filed,witness_count,photos_provided,tow_service_used,incident_hour,incident_day_of_week,claim_report_delay_hours,number_of_previous_claims,months_since_last_claim,total_claim_amount_history,bodily_injury_claim,injury_severity_score,repair_shop_type,repair_estimate_provided,fraud_probability,is_fraud
CLM0008427,POL000043,18,M,Divorced,Retired,22,553.166525002149,Premium,250,20,12109.565877517349,Sports,11056.664782548318,Collision,Major,Urban,1,1,0,1,1,4,5.579422835997688,0,2.727681598512752,11559.404216459832,0,3,Independent,0,0.6828874174143594,0
CLM0008428,POL003350,38,F,Single,Skilled,39,808.3845818892179,Basic,1000,3,18670.660427235012,SUV,4679.123120240426,Vandalism,Total Loss,Urban,0,0,1,1,4,5,5.1210072432566225,2,2.533982246175921,3208.895457580764,0,6,Authorized,0,0.6863553463748571,0
CLM0008429,POL001778,30,F,Divorced,Business,9,1370.9432116519345,Basic,500,25,26432.59422694796,SUV,6268.7631533573085,Fire,Moderate,Highway,1,1,0,0,6,0,20.852952869355082,1,18.817587543168166,10194.080879617337,0,3,Authorized,0,0.28798917733461804,0
CLM0008430,POL003202,60,F,Married,Skilled,23,1699.9554732334407,Comprehensive,500,11,26177.788782751497,Luxury,6570.273856396599,Natural Disaster,Moderate,Suburban,1,1,1,1,7,0,14.485477047133749,1,49.069546758079326,12891.834480340938,1,3,Independent,1,0.04601139926839335,0
CLM0008431,POL000350,37,M,Married,Professional,26,300.0,Standard,2500,2,8989.214661009559,Sedan,25016.378941932693,Hit and Run,Major,Urban,0,2,1,1,7,3,45.899090081377736,5,3.87014721811782,3913.9326816691682,0,7,Independent,1,0.9811465002322627,1
CLM0008432,POL001568,70,F,Single,Skilled,46,495.852934246325,Comprehensive,2500,3,12749.882106964847,Luxury,3716.16795546093,Theft,Major,Highway,1,1,1,1,4,2,3.434290836288893,1,20.28964215448481,1448.7367612246235,0,4,Authorized,1,0.5163170543776939,0
CLM0008433,POL001130,43,M,Single,Skilled,31,2295.559055165224,Premium,2500,10,30916.2175734533,Sports,34118.76840720947,Collision,Minor,Urban,1,0,0,1,19,6,8.787935301701458,2,27.503000737417032,34777.756213210574,0,0,Unknown,0,0.9058729416755803,1
CLM0008434,POL002960,41,M,Married,Professional,74,1889.8649162959437,Standard,2500,6,29265.747374286795,Sports,2362.544973217922,Theft,Total Loss,Rural,1,2,1,1,16,6,2.708427699963577,2,12.203061376516398,3016.731154626515,1,1,Independent,1,0.27661036589662935,0
CLM0008435,POL003788,35,M,Married,Business,65,1306.4843239614095,Premium,250,1,6622.56604123853,Luxury,9757.375931416958,Collision,Minor,Rural,1,4,1,1,0,3,21.169646298366995,1,53.127520305933665,15554.248887684726,1,5,Independent,1,0.6614578068357102,0
CLM0008436,POL001781,39,F,Married,Professional,10,1227.6067486336487,Standard,2500,7,31595.213404616792,SUV,6616.2020761321955,Collision,Moderate,Rural,1,1,1,0,13,4,22.567989664566877,3,2.6519082957821833,5531.612969309754,0,9,Independent,1,0.340398130925061,0
CLM0008437,POL000584,46,F,Married,Business,27,300.0,Comprehensive,500,2,30047.928970640587,SUV,8742.861915744352,Collision,Moderate,Urban,0,2,1,1,18,1,16.045723164753102,1,41.959069271721425,2934.6491925626437,1,0,Authorized,1,0.338848958396272,0
CLM0008438,POL004528,40,M,Married,Professional,18,300.0,Comprehensive,500,4,5574.340106632355,Truck,15386.581435153295,Natural Disaster,Moderate,Highway,0,0,1,0,7,3,12.316332530731525,2,17.806407820707626,11956.659298405579,0,2,Authorized,1,0.5611821236420517,0
CLM0008439,POL003378,34,M,Married,Student,12,1656.857791481385,Comprehensive,1000,11,34271.26507585582,Sports,6830.351412958099,Natural Disaster,Moderate,Urban,0,1,1,0,9,1,9.898409812444784,1,29.39784801867689,10193.040547486158,1,9,Authorized,1,0.09912619645975243,0
CLM0008440,POL003402,35,F,Widowed,Skilled,17,764.6567222139987,Standard,250,4,18306.75205632509,Truck,6063.228419368808,Collision,Minor,Suburban,1,4,0,1,4,5,0.10963092757610474,1,15.984955006637467,15158.783603483063,0,8,Authorized,1,0.42775778305467455,0
CLM0008441,POL003186,71,F,Married,Skilled,10,384.90884214391616,Comprehensive,250,0,23572.151388617032,SUV,4009.1642953774117,Collision,Minor,Suburban,0,3,1,0,10,0,32.37081729295072,2,1.6273331592783942,7098.47519160751,0,6,Independent,0,0.33538334009886756,0
CLM0008442,POL002195,73,F,Divorced,Business,82,1962.34368716303,Comprehensive,500,0,35484.277617058964,Sedan,9298.437417491643,Collision,Total Loss,Highway,1,2,1,1,1,4,1.1634495126675028,2,14.059764656480233,6780.1113464936125,0,6,Independent,1,0.10959428275266661,0
CLM0008443,POL001163,34,F,Single,Professional,14,1083.379981186103,Basic,2500,2,20559.985442148194,Sedan,9663.547297975301,Collision,Minor,Suburban,1,3,1,1,14,2,1.037230542800459,2,22.762294862768858,32965.10657354423,1,4,Authorized,1,0.2997567952953681,0
CLM0008444,POL000299,55,F,Married,Professional,6,1854.557905357222,Comprehensive,2500,5,21910.65693908498,Truck,5925.907428464994,Theft,Minor,Rural,1,3,1,0,0,1,23.70506457513105,0,14.675008306045957,3850.781394922561,0,9,Independent,0,0.46212548829098077,0
CLM0008445,POL003348,28,F,Married,Student,18,1061.585871313416,Standard,2500,8,15432.954351577258,Luxury,25034.06808342068,Theft,Minor,Urban,1,0,1,0,16,4,72.96491742075222,1,5.950997015897599,22169.360207958718,1,9,Independent,1,0.7353023541810334,1
CLM0008446,POL001940,36,F,Divorced,Skilled,18,1465.2779411850213,Premium,2500,1,21625.492499341355,SUV,2617.734432034753,Collision,Minor,Rural,1,3,1,0,1,2,11.371603894790486,0,17.192859914079463,6944.936067237766,0,0,Authorized,0,0.2516271688636912,0
CLM0008447,POL000789,24,F,Married,Skilled,8,656.2993358307659,Standard,250,6,25506.4102234759,Sedan,21898.259564970445,Collision,Moderate,Highway,1,1,1,0,14,2,5.637941162038885,1,69.90142040361997,4625.787804295685,0,8,Authorized,1,0.5721176166761439,0
CLM0008448,POL004946,58,F,Single,Business,11,848.2833334268857,Comprehensive,1000,2,17966.18549374312,Sedan,28524.30834406621,Collision,Major,Suburban,0,0,1,0,7,2,0.2225986916524738,0,6.804263330492925,4363.792219736424,1,8,Authorized,1,0.7159851450919329,1
CLM0008449,POL002890,49,M,Married,Professional,21,625.6466045228806,Comprehensive,1000,7,20651.71411589141,SUV,1313.6951661239825,Collision,Minor,Urban,0,4,1,0,13,3,2.1030518743953786,2,63.5012043544773,3114.1876452011074,0,7,Independent,0,0.21593203315198262,0
CLM0008450,POL001378,52,M,Single,Student,8,300.0,Comprehensive,500,5,16324.74086669032,Sports,3966.8337128999506,Fire,Moderate,Suburban,0,3,1,0,16,1,3.9591946155657753,0,10.222631982260811,4930.693174056516,0,8,Independent,1,0.4171655685370999,0
CLM0008451,POL001950,56,M,Single,Professional,37,703.1868481725298,Basic,500,0,46554.24238650326,Luxury,8885.776020700274,Collision,Major,Suburban,1,0,1,0,3,5,7.1210954764028465,1,0.35471709418016606,10204.288550789206,1,2,Authorized,1,0.4971056928686589,0
CLM0008452,POL003273,28,M,Married,Professional,7,356.7156016543447,Standard,250,8,21902.197838199314,SUV,12573.885175442094,Collision,Minor,Highway,0,0,1,1,23,3,8.241485530726797,2,0.9427839889539236,15154.429193153384,0,0,Authorized,1,0.5940411642818348,0
CLM0008453,POL000878,36,F,Divorced,Business,21,747.0852397847815,Comprehensive,250,6,12239.359417308448,Truck,3600.5033772764195,Theft,Major,Urban,0,1,1,0,15,5,8.323475043800759,2,5.462031237608909,6176.164898148223,0,5,Independent,0,0.5703193821973722,0
CLM0008454,POL003743,49,M,Single,Skilled,18,1239.5453399694286,Basic,250,11,10901.159847082672,SUV,8506.98779554664,Collision,Moderate,Rural,0,3,1,0,20,0,10.877799767674496,2,2.103232459170515,11556.246425910986,1,7,Independent,0,0.6343391945775926,0
CLM0008455,POL001578,36,M,Single,Retired,34,409.1200885952153,Premium,500,7,36122.90516974919,SUV,14943.887771358832,Vandalism,Minor,Suburban,1,1,1,0,13,3,11.926457451718283,0,13.895235585760854,13329.951385849352,1,1,Unknown,1,0.3912905676587743,0
CLM0008456,POL003140,43,M,Divorced,Professional,12,1182.0195430172685,Comprehensive,250,4,20562.180107403998,Truck,14452.092990142917,Hit and Run,Moderate,Suburban,0,3,1,0,17,4,24.49261908643505,2,61.27766203729849,7520.523695183895,1,0,Authorized,1,0.5000737452711288,0
CLM0008457,POL002493,29,F,Married,Skilled,13,826.4148823722205,Basic,500,3,25486.374362834224,Sedan,12037.783228297472,Vandalism,Moderate,Suburban,1,0,0,0,21,1,9.737612535144283,2,4.511343308412938,13130.024460839672,0,9,Unknown,0,0.6363627496404668,0
CLM0008458,POL002756,63,F,Widowed,Skilled,12,1230.2691009142843,Comprehensive,250,1,8521.846416968885,Sedan,7084.358815484459,Theft,Total Loss,Urban,1,0,1,0,14,1,31.181891937353427,0,8.738885462502509,10185.601629771,1,2,Unknown,0,0.7168119005556467,1
CLM0008459,POL001904,57,F,Single,Student,15,1990.3592200690507,Premium,2500,16,15609.707174845455,Truck,2101.0030077835363,Theft,Total Loss,Highway,1,2,1,0,4,0,20.673594368472585,1,57.876582188363045,3481.8871682376302,0,0,Authorized,1,0.26563964823455866,0
CLM0008460,POL001383,61,M,Married,Skilled,13,1161.1664762344064,Basic,2500,8,22725.255817216068,Sports,7174.100420870999,Natural Disaster,Moderate,Urban,1,1,0,1,21,2,1.3576579236946609,0,38.269927622743594,6372.404212525622,1,7,Authorized,0,0.3490723030991055,0
CLM0008461,POL004241,52,M,Single,Student,26,1712.8281354763062,Basic,1000,15,24794.4192665203,SUV,4175.27478866055,Collision,Total Loss,Highway,1,1,1,1,22,5,6.422039430455998,2,11.708214655748245,11108.964325433193,0,2,Authorized,1,0.11630598675355641,0
CLM0008462,POL002323,24,M,Widowed,Skilled,20,587.913315079024,Standard,500,1,33644.253531565744,SUV,9575.855809757142,Natural Disaster,Total Loss,Highway,0,0,1,0,12,5,6.770468936824819,1,17.51222168338328,4056.29326294862,1,2,Authorized,0,0.7417526899397595,1
CLM0008463,POL002557,34,M,Divorced,Business,3,613.236812444481,Standard,250,6,15107.06774072806,Luxury,17867.633155299653,Collision,Major,Urban,0,0,1,1,7,5,38.001108493534055,0,7.463625429008612,8244.125714402013,1,1,Authorized,1,0.8588116071580038,1
CLM0008464,POL001862,30,F,Divorced,Skilled,44,1989.7773340647652,Comprehensive,500,0,68210.5043075469,Luxury,11514.664064570534,Hit and Run,Minor,Urban,0,2,0,1,14,2,29.882286242138726,2,4.659727363656455,4353.6253210848945,0,2,Authorized,0,0.3779415085307019,0
CLM0008465,POL001867,37,F,Single,Retired,16,2391.859238163466,Standard,500,3,23939.04342541617,Truck,2421.83752448133,Collision,Major,Rural,0,0,0,0,5,0,31.30669192279484,2,0.974188516059451,7762.581140949975,0,4,Unknown,1,0.679895450282816,0
CLM0008466,POL004048,58,M,Widowed,Skilled,72,1505.8294698870623,Comprehensive,1000,8,18333.50026363639,Truck,7684.125283015097,Theft,Minor,Urban,1,0,0,1,20,2,36.61693580059479,1,19.190796489146347,16374.030768645596,0,0,Independent,1,0.5218495919972256,0
CLM0008467,POL003176,18,M,Divorced,Skilled,34,3278.3882233374734,Comprehensive,2500,10,36860.96622084824,Sedan,6867.630236836343,Collision,Total Loss,Suburban,0,3,0,1,21,6,4.914742812624965,2,14.988468795230379,9997.614555576953,0,5,Authorized,1,0.3476834280733338,0
CLM0008468,POL001099,32,F,Married,Business,17,1016.9913986821756,Basic,250,1,13623.070948969927,Sedan,13081.451147228516,Natural Disaster,Moderate,Suburban,0,0,1,1,7,4,1.584107055881049,0,4.408370648387832,13094.504300336364,1,4,Authorized,0,0.6968642146334341,0
CLM0008469,POL001735,35,M,Married,Skilled,31,340.6599372633011,Standard,250,3,35162.06768095569,Sedan,8631.422548828803,Natural Disaster,Minor,Rural,0,1,1,0,7,0,13.705667720493313,0,19.421353140423683,1999.6976080568354,0,9,Authorized,0,0.32709838555038306,0
CLM0008470,POL004664,20,F,Widowed,Skilled,23,1975.817425557699,Basic,250,4,11939.667029142947,Sedan,1633.5018137226486,Vandalism,Moderate,Urban,1,1,1,0,19,4,15.140651093172874,2,13.277970809075603,17020.39054801771,1,1,Authorized,1,0.11041551692062414,0
CLM0008471,POL003417,45,F,Married,Student,31,1048.8285299726376,Comprehensive,1000,2,6828.350985130132,Sports,8555.471479773247,Collision,Minor,Urban,0,2,0,1,4,4,0.8955470551862186,2,12.482994831088352,8325.432512369045,0,4,Authorized,1,0.5771052610278786,0
CLM0008472,POL004627,36,F,Single,Skilled,23,1758.1720235552882,Comprehensive,1000,1,19751.299476433975,Sedan,27543.9794190426,Collision,Total Loss,Urban,0,0,0,0,17,1,72.3254378690579,1,32.132704115789615,27880.240282929266,1,3,Authorized,1,0.7298614667360296,1
CLM0008473,POL000681,59,M,Divorced,Professional,22,1668.3062614543448,Comprehensive,500,11,34618.42461436938,Sedan,15228.70277338737,Collision,Moderate,Suburban,1,3,1,0,7,5,6.63342180414431,3,7.989822872713233,8875.302184291422,0,7,Authorized,1,0.32940785504402026,0
CLM0008474,POL002071,37,F,Married,Skilled,22,1584.6249316412766,Premium,250,2,10478.068423522811,Sedan,997.0878079977331,Natural Disaster,Moderate,Urban,1,3,0,1,21,1,29.993868992020026,0,27.511963154409386,12912.971452889053,0,6,Unknown,0,0.2353089127240112,0
CLM0008475,POL004825,49,M,Widowed,Business,23,992.9012887396665,Premium,1000,3,26577.19013421646,Luxury,7710.39072593353,Theft,Minor,Highway,0,0,1,0,2,0,7.8015140273301276,1,6.074270777716594,8227.713838550391,0,4,Independent,1,0.5961969231631772,0
CLM0008476,POL001730,43,M,Married,Professional,46,1048.7565811061875,Basic,1000,4,25889.17723638749,Sedan,6417.033697551466,Fire,Minor,Urban,1,0,0,1,10,3,0.4975367256687231,0,3.4853086488183145,4594.84080803015,0,9,Authorized,1,0.5929841454236091,0
CLM0008477,POL002192,18,F,Single,Student,35,2340.381119188946,Premium,250,3,33501.41151374913,Sedan,3506.884527674256,Vandalism,Minor,Suburban,1,0,1,0,19,1,22.437027113605566,1,23.26821575596678,1247.4317831963094,0,8,Independent,1,0.07321238425770978,0
CLM0008478,POL000668,19,M,Married,Professional,29,4051.763615477657,Premium,250,11,35909.43778796976,Truck,15659.896634961371,Theft,Major,Suburban,1,0,1,0,4,5,3.016698818101519,1,35.671668724434234,15681.783662380587,0,6,Independent,0,0.3451486937729809,0
CLM0008479,POL001613,48,M,Married,Skilled,26,2308.1102511759987,Premium,2500,1,51913.147972440434,Sedan,9061.905366500572,Vandalism,Minor,Rural,0,4,0,1,15,2,5.623218825966365,2,31.489467651840524,8754.712837275187,0,6,Authorized,1,0.13923523122141174,0
CLM0008480,POL000681,47,F,Single,Retired,89,1765.7252837457247,Basic,500,1,8315.799932139886,SUV,40261.24852268624,Theft,Minor,Suburban,1,0,1,1,10,0,8.405497199062236,1,4.038726908865632,17373.289694712243,0,3,Authorized,1,0.718953493335163,1
CLM0008481,POL000973,40,M,Married,Professional,29,1386.789644095619,Comprehensive,1000,7,27130.25043119376,SUV,3791.6252484842285,Natural Disaster,Minor,Highway,1,2,0,0,17,1,2.127459725679815,2,14.313852418467437,3555.5885010415986,0,5,Authorized,1,0.14348524464658396,0
CLM0008482,POL002847,63,M,Single,Professional,19,1088.2814069413819,Premium,2500,11,17462.92203912891,Luxury,3342.828102487425,Hit and Run,Moderate,Suburban,0,0,1,0,5,2,23.970134519240695,0,29.306522580475672,27353.66561167748,0,9,Authorized,1,0.244220103644443,0
CLM0008483,POL002133,50,M,Married,Student,31,786.5193403903997,Basic,1000,25,34546.30446013151,Sedan,3301.51584357267,Collision,Minor,Urban,1,1,1,0,2,6,6.233167224364582,0,13.789871122255319,6018.569662921051,0,1,Independent,0,0.23762729610620761,0
CLM0008484,POL002464,67,M,Widowed,Professional,6,1026.854255435403,Comprehensive,2500,9,12177.772163387228,Truck,36420.51189773314,Hit and Run,Moderate,Urban,0,1,1,0,5,1,14.70136263233844,2,3.9228358668729766,12130.572880364565,0,6,Unknown,1,0.7328515513821436,1
CLM0008485,POL002530,18,M,Married,Student,13,300.0,Standard,250,3,25267.52706481459,Sports,21701.172971836106,Vandalism,Moderate,Urban,0,2,1,1,10,2,3.3225351418875286,1,60.722618622981756,21650.266092214955,1,1,Independent,1,0.5323578964887671,0
CLM0008486,POL002504,69,M,Married,Professional,17,1095.2245291059953,Basic,500,4,26414.36224921779,Sedan,1774.6071657292264,Hit and Run,Minor,Highway,1,0,1,1,12,2,1.335034089887316,1,66.3012097614554,1972.451597908905,1,9,Independent,1,0.25918075660527445,0
CLM0008487,POL004923,32,M,Married,Student,39,1402.5440129161007,Standard,500,0,39706.54979004321,SUV,5785.507919360332,Hit and Run,Minor,Urban,1,0,1,0,6,5,20.595695796151922,5,23.367800439633616,17374.164685250904,1,1,Unknown,1,0.5513905193140699,0
CLM0008488,POL004393,42,M,Married,Professional,34,647.9136845634654,Standard,500,11,6721.011146900245,SUV,26727.800416351605,Natural Disaster,Minor,Urban,0,3,0,1,1,6,34.12469934420376,0,7.788307184542257,20861.191988330364,1,0,Authorized,0,0.7376439928423375,1
CLM0008489,POL003184,60,M,Married,Retired,20,2052.0206408057356,Comprehensive,1000,5,11913.818826510178,Sports,9730.999053526437,Hit and Run,Moderate,Urban,1,0,0,0,21,5,8.961929376581868,1,4.090304097143456,23363.737050395866,1,5,Authorized,1,0.5525428630660509,0
CLM0008490,POL004034,18,M,Married,Student,14,1703.7649518424744,Comprehensive,500,1,13047.305951097946,Sedan,5041.133551799496,Collision,Major,Rural,1,2,1,1,3,2,2.4267790435438785,0,32.26254351679616,3283.7991138197726,1,6,Authorized,1,0.20690197026757623,0
CLM0008491,POL003168,37,F,Divorced,Skilled,27,1137.2952844248405,Basic,500,6,20084.45126265374,Truck,4014.748333102616,Collision,Moderate,Suburban,0,0,1,1,8,4,8.21743010709238,1,28.514015383099867,30791.865306650612,1,9,Unknown,1,0.2635782266875752,0
CLM0008492,POL002998,58,M,Married,Student,1,1698.632594910299,Comprehensive,500,1,14367.766213859559,SUV,17417.15914711905,Fire,Moderate,Suburban,1,0,1,0,15,3,38.563510328240966,1,21.885523488048978,11262.624590990536,0,7,Unknown,1,0.7986420346324177,1
CLM0008493,POL003228,32,F,Widowed,Professional,16,1365.6457437016575,Basic,250,8,49550.42140077816,Sedan,2836.722640193252,Natural Disaster,Major,Suburban,1,1,1,0,5,2,3.5715282677189224,4,44.713838770978874,12287.527500471047,1,6,Independent,1,0.41656311756026043,0
CLM0008494,POL002153,56,M,Divorced,Professional,21,1091.6803149825005,Premium,1000,1,14290.891441538204,Sedan,20259.578417110264,Fire,Minor,Urban,1,0,0,0,7,5,12.716083140675961,1,12.064591904663065,4422.907171912216,0,3,Independent,1,0.8183953998801645,1
CLM0008495,POL001729,52,M,Single,Business,2,428.46566308128934,Basic,2500,2,15698.696544861472,Sedan,7124.026811347614,Vandalism,Major,Suburban,1,0,0,1,19,2,35.756721969927334,3,43.518856706199784,15942.357072609806,0,5,Authorized,1,0.3531082677840033,0
CLM0008496,POL002025,44,M,Married,Skilled,40,1130.3836700731595,Basic,500,8,19121.282357977805,Sedan,8150.556968308005,Theft,Minor,Urban,1,0,1,0,11,2,6.906958511865611,0,29.80556545469045,15568.10944037092,0,8,Authorized,1,0.3700958942712523,0
CLM0008497,POL000330,51,F,Divorced,Student,42,313.92989682647,Standard,1000,15,27345.957807908508,Luxury,9094.246793548136,Collision,Minor,Urban,0,0,1,1,18,0,4.801017781873066,1,2.592170756288512,6326.064983885875,0,2,Unknown,1,0.3131191530997068,0
CLM0008498,POL002487,62,M,Divorced,Skilled,14,2052.2424506069656,Comprehensive,2500,0,28795.316951664565,Sports,4802.096018159164,Collision,Total Loss,Urban,0,1,1,1,0,3,10.6508692951004,2,1.0153354336478304,12495.696259158985,1,4,Authorized,1,0.47407248408230473,0
CLM0008499,POL001156,51,M,Married,Skilled,13,973.3437382348134,Standard,500,8,39319.142920228616,SUV,5294.695884751596,Collision,Major,Urban,1,3,0,1,14,5,22.825967146130225,0,13.950709666280174,3638.0589584585255,0,3,Independent,1,0.23974569393198647,0
CLM0008500,POL001891,56,M,Married,Skilled,31,478.47762045432347,Basic,500,4,19172.00287359178,Sedan,8008.705384891239,Collision,Moderate,Urban,1,2,0,1,19,1,2.8742049668207192,0,0.46524798140800067,6092.1905887869325,0,4,Independent,1,0.24096566241991857,0
CLM0008501,POL004478,27,M,Married,Student,16,1116.408604666951,Basic,2500,5,9048.108136222181,Sedan,6441.746732914895,Collision,Major,Rural,1,4,0,0,10,5,2.7789159806198995,1,6.022561996604756,11007.401073749108,0,1,Independent,1,0.48996339938578715,0
CLM0008502,POL002186,51,F,Single,Student,47,1072.0673109224495,Standard,500,1,16330.893841183335,Sedan,13508.115344155643,Natural Disaster,Minor,Urban,0,1,1,1,20,3,9.807453272613717,2,45.999915015686206,4608.67718909786,0,5,Authorized,1,0.5595098996475178,0
